GEO_ID,NAME,B27010_001E,B27010_004E,B27010_007E,B27010_008E,B27010_009E,B27010_017E,state,county,tract,block group,GEO_ID_2
1500000US150010201001,Block Group 1; Census Tract 201; Hawaii County; Hawaii,1462,105,225,0,0,0,15,001,020100,1,1500000US150010201001
1500000US150030007003,Block Group 3; Census Tract 7; Honolulu County; Hawaii,917,38,0,0,0,0,15,003,000700,3,1500000US150030007003
1500000US150030007004,Block Group 4; Census Tract 7; Honolulu County; Hawaii,975,72,11,0,0,0,15,003,000700,4,1500000US150030007004
1500000US150030008001,Block Group 1; Census Tract 8; Honolulu County; Hawaii,1425,230,1,0,0,0,15,003,000800,1,1500000US150030008001
1500000US150030008002,Block Group 2; Census Tract 8; Honolulu County; Hawaii,1096,138,0,0,0,0,15,003,000800,2,1500000US150030008002
1500000US150030008003,Block Group 3; Census Tract 8; Honolulu County; Hawaii,1228,202,41,0,0,0,15,003,000800,3,1500000US150030008003
1500000US150030009011,Block Group 1; Census Tract 9.01; Honolulu County; Hawaii,933,58,0,0,0,0,15,003,000901,1,1500000US150030009011
1500000US150030009012,Block Group 2; Census Tract 9.01; Honolulu County; Hawaii,1426,233,4,0,0,0,15,003,000901,2,1500000US150030009012
1500000US150030009031,Block Group 1; Census Tract 9.03; Honolulu County; Hawaii,1093,74,38,0,0,0,15,003,000903,1,1500000US150030009031
1500000US150030009032,Block Group 2; Census Tract 9.03; Honolulu County; Hawaii,1526,244,0,0,0,0,15,003,000903,2,1500000US150030009032
1500000US150030009041,Block Group 1; Census Tract 9.04; Honolulu County; Hawaii,2224,140,77,8,0,0,15,003,000904,1,1500000US150030009041
1500000US150030009051,Block Group 1; Census Tract 9.05; Honolulu County; Hawaii,1253,155,0,0,0,0,15,003,000905,1,1500000US150030009051
1500000US150030009052,Block Group 2; Census Tract 9.05; Honolulu County; Hawaii,1091,80,32,8,0,0,15,003,000905,2,1500000US150030009052
1500000US150030010001,Block Group 1; Census Tract 10; Honolulu County; Hawaii,1404,111,12,0,0,0,15,003,001000,1,1500000US150030010001
1500000US150030010002,Block Group 2; Census Tract 10; Honolulu County; Hawaii,1371,127,0,0,0,0,15,003,001000,2,1500000US150030010002
1500000US150030011011,Block Group 1; Census Tract 11.01; Honolulu County; Hawaii,639,70,0,0,0,0,15,003,001101,1,1500000US150030011011
1500000US150030011012,Block Group 2; Census Tract 11.01; Honolulu County; Hawaii,1168,25,284,0,0,18,15,003,001101,2,1500000US150030011012
1500000US150030011021,Block Group 1; Census Tract 11.02; Honolulu County; Hawaii,879,41,14,0,0,0,15,003,001102,1,1500000US150030011021
1500000US150030011022,Block Group 2; Census Tract 11.02; Honolulu County; Hawaii,1136,73,281,32,0,0,15,003,001102,2,1500000US150030011022
1500000US150030012011,Block Group 1; Census Tract 12.01; Honolulu County; Hawaii,1379,31,39,0,0,0,15,003,001201,1,1500000US150030012011
1500000US150030012012,Block Group 2; Census Tract 12.01; Honolulu County; Hawaii,1818,333,33,0,0,0,15,003,001201,2,1500000US150030012012
1500000US150030012021,Block Group 1; Census Tract 12.02; Honolulu County; Hawaii,2058,215,94,16,0,16,15,003,001202,1,1500000US150030012021
1500000US150030012022,Block Group 2; Census Tract 12.02; Honolulu County; Hawaii,1099,55,86,0,0,0,15,003,001202,2,1500000US150030012022
1500000US150030013001,Block Group 1; Census Tract 13; Honolulu County; Hawaii,970,149,23,0,0,0,15,003,001300,1,1500000US150030013001
1500000US150030013002,Block Group 2; Census Tract 13; Honolulu County; Hawaii,1521,124,0,0,0,0,15,003,001300,2,1500000US150030013002
1500000US150030013003,Block Group 3; Census Tract 13; Honolulu County; Hawaii,868,42,71,0,27,0,15,003,001300,3,1500000US150030013003
1500000US150030013004,Block Group 4; Census Tract 13; Honolulu County; Hawaii,822,61,0,6,0,0,15,003,001300,4,1500000US150030013004
1500000US150030014001,Block Group 1; Census Tract 14; Honolulu County; Hawaii,862,114,21,0,0,0,15,003,001400,1,1500000US150030014001
1500000US150030014002,Block Group 2; Census Tract 14; Honolulu County; Hawaii,1751,88,28,0,0,2,15,003,001400,2,1500000US150030014002
1500000US150030015011,Block Group 1; Census Tract 15.01; Honolulu County; Hawaii,1836,159,38,0,0,0,15,003,001501,1,1500000US150030015011
1500000US150030015021,Block Group 1; Census Tract 15.02; Honolulu County; Hawaii,1114,41,18,0,0,0,15,003,001502,1,1500000US150030015021
1500000US150030015022,Block Group 2; Census Tract 15.02; Honolulu County; Hawaii,1254,54,38,0,0,0,15,003,001502,2,1500000US150030015022
1500000US150030016011,Block Group 1; Census Tract 16.01; Honolulu County; Hawaii,1215,80,42,0,0,0,15,003,001601,1,1500000US150030016011
1500000US150030016012,Block Group 2; Census Tract 16.01; Honolulu County; Hawaii,669,41,73,0,0,0,15,003,001601,2,1500000US150030016012
1500000US150030016021,Block Group 1; Census Tract 16.02; Honolulu County; Hawaii,764,57,32,0,0,0,15,003,001602,1,1500000US150030016021
1500000US150030016022,Block Group 2; Census Tract 16.02; Honolulu County; Hawaii,853,92,42,0,0,0,15,003,001602,2,1500000US150030016022
1500000US150030017001,Block Group 1; Census Tract 17; Honolulu County; Hawaii,1423,213,42,8,0,0,15,003,001700,1,1500000US150030017001
1500000US150030017002,Block Group 2; Census Tract 17; Honolulu County; Hawaii,695,51,0,0,0,0,15,003,001700,2,1500000US150030017002
1500000US150030018011,Block Group 1; Census Tract 18.01; Honolulu County; Hawaii,463,0,0,0,0,0,15,003,001801,1,1500000US150030018011
1500000US150030018012,Block Group 2; Census Tract 18.01; Honolulu County; Hawaii,470,58,0,0,0,0,15,003,001801,2,1500000US150030018012
1500000US150030018031,Block Group 1; Census Tract 18.03; Honolulu County; Hawaii,765,0,0,0,0,0,15,003,001803,1,1500000US150030018031
1500000US150030018032,Block Group 2; Census Tract 18.03; Honolulu County; Hawaii,183,0,7,0,0,0,15,003,001803,2,1500000US150030018032
1500000US150030018033,Block Group 3; Census Tract 18.03; Honolulu County; Hawaii,978,58,0,0,0,0,15,003,001803,3,1500000US150030018033
1500000US150030018034,Block Group 4; Census Tract 18.03; Honolulu County; Hawaii,654,26,0,0,0,0,15,003,001803,4,1500000US150030018034
1500000US150030018041,Block Group 1; Census Tract 18.04; Honolulu County; Hawaii,617,41,0,0,0,0,15,003,001804,1,1500000US150030018041
1500000US150030018042,Block Group 2; Census Tract 18.04; Honolulu County; Hawaii,909,20,43,0,0,0,15,003,001804,2,1500000US150030018042
1500000US150030019011,Block Group 1; Census Tract 19.01; Honolulu County; Hawaii,467,0,0,0,0,0,15,003,001901,1,1500000US150030019011
1500000US150030019051,Block Group 1; Census Tract 19.05; Honolulu County; Hawaii,478,55,0,0,0,0,15,003,001905,1,1500000US150030019051
1500000US150030019052,Block Group 2; Census Tract 19.05; Honolulu County; Hawaii,740,36,0,0,0,0,15,003,001905,2,1500000US150030019052
1500000US150030019061,Block Group 1; Census Tract 19.06; Honolulu County; Hawaii,675,0,10,0,0,0,15,003,001906,1,1500000US150030019061
1500000US150030019062,Block Group 2; Census Tract 19.06; Honolulu County; Hawaii,1078,94,19,34,0,0,15,003,001906,2,1500000US150030019062
1500000US150030019063,Block Group 3; Census Tract 19.06; Honolulu County; Hawaii,1273,85,0,0,0,0,15,003,001906,3,1500000US150030019063
1500000US150030019071,Block Group 1; Census Tract 19.07; Honolulu County; Hawaii,1398,207,0,0,0,12,15,003,001907,1,1500000US150030019071
1500000US150030019072,Block Group 2; Census Tract 19.07; Honolulu County; Hawaii,234,0,0,22,0,0,15,003,001907,2,1500000US150030019072
1500000US150030019073,Block Group 3; Census Tract 19.07; Honolulu County; Hawaii,859,0,0,33,0,0,15,003,001907,3,1500000US150030019073
1500000US150030020031,Block Group 1; Census Tract 20.03; Honolulu County; Hawaii,876,11,0,0,0,0,15,003,002003,1,1500000US150030020031
1500000US150030020032,Block Group 2; Census Tract 20.03; Honolulu County; Hawaii,701,13,42,0,0,0,15,003,002003,2,1500000US150030020032
1500000US150030020041,Block Group 1; Census Tract 20.04; Honolulu County; Hawaii,471,16,0,0,0,6,15,003,002004,1,1500000US150030020041
1500000US150030020042,Block Group 2; Census Tract 20.04; Honolulu County; Hawaii,668,33,5,11,0,0,15,003,002004,2,1500000US150030020042
1500000US150030020051,Block Group 1; Census Tract 20.05; Honolulu County; Hawaii,812,15,0,0,0,31,15,003,002005,1,1500000US150030020051
1500000US150030020052,Block Group 2; Census Tract 20.05; Honolulu County; Hawaii,812,63,38,0,0,0,15,003,002005,2,1500000US150030020052
1500000US150030020061,Block Group 1; Census Tract 20.06; Honolulu County; Hawaii,825,51,46,0,0,0,15,003,002006,1,1500000US150030020061
1500000US150030020062,Block Group 2; Census Tract 20.06; Honolulu County; Hawaii,1236,24,86,0,0,0,15,003,002006,2,1500000US150030020062
1500000US150030021011,Block Group 1; Census Tract 21.01; Honolulu County; Hawaii,361,0,6,0,0,0,15,003,002101,1,1500000US150030021011
1500000US150030021012,Block Group 2; Census Tract 21.01; Honolulu County; Hawaii,742,120,82,0,0,0,15,003,002101,2,1500000US150030021012
1500000US150030021013,Block Group 3; Census Tract 21.01; Honolulu County; Hawaii,692,34,0,0,0,0,15,003,002101,3,1500000US150030021013
1500000US150030021021,Block Group 1; Census Tract 21.02; Honolulu County; Hawaii,260,0,0,0,0,0,15,003,002102,1,1500000US150030021021
1500000US150030021022,Block Group 2; Census Tract 21.02; Honolulu County; Hawaii,1171,94,69,0,0,0,15,003,002102,2,1500000US150030021022
1500000US150030022031,Block Group 1; Census Tract 22.03; Honolulu County; Hawaii,1545,103,24,59,0,0,15,003,002203,1,1500000US150030022031
1500000US150030022041,Block Group 1; Census Tract 22.04; Honolulu County; Hawaii,1258,88,0,11,0,0,15,003,002204,1,1500000US150030022041
1500000US150030022051,Block Group 1; Census Tract 22.05; Honolulu County; Hawaii,1866,222,0,0,0,0,15,003,002205,1,1500000US150030022051
1500000US150030022061,Block Group 1; Census Tract 22.06; Honolulu County; Hawaii,1388,56,79,0,0,0,15,003,002206,1,1500000US150030022061
1500000US150030022062,Block Group 2; Census Tract 22.06; Honolulu County; Hawaii,845,61,47,0,0,15,15,003,002206,2,1500000US150030022062
1500000US150030023011,Block Group 1; Census Tract 23.01; Honolulu County; Hawaii,929,39,0,0,0,17,15,003,002301,1,1500000US150030023011
1500000US150030023012,Block Group 2; Census Tract 23.01; Honolulu County; Hawaii,1396,150,0,0,0,0,15,003,002301,2,1500000US150030023012
1500000US150030023013,Block Group 3; Census Tract 23.01; Honolulu County; Hawaii,1309,176,21,0,0,0,15,003,002301,3,1500000US150030023013
1500000US150030023021,Block Group 1; Census Tract 23.02; Honolulu County; Hawaii,1097,34,47,22,0,0,15,003,002302,1,1500000US150030023021
1500000US150030023022,Block Group 2; Census Tract 23.02; Honolulu County; Hawaii,595,25,70,0,0,0,15,003,002302,2,1500000US150030023022
1500000US150030024011,Block Group 1; Census Tract 24.01; Honolulu County; Hawaii,890,177,62,0,0,0,15,003,002401,1,1500000US150030024011
1500000US150030024012,Block Group 2; Census Tract 24.01; Honolulu County; Hawaii,874,44,64,0,0,0,15,003,002401,2,1500000US150030024012
1500000US150030024013,Block Group 3; Census Tract 24.01; Honolulu County; Hawaii,586,24,0,0,0,0,15,003,002401,3,1500000US150030024013
1500000US150030024014,Block Group 4; Census Tract 24.01; Honolulu County; Hawaii,830,45,212,0,0,0,15,003,002401,4,1500000US150030024014
1500000US150030024031,Block Group 1; Census Tract 24.03; Honolulu County; Hawaii,718,0,51,0,0,0,15,003,002403,1,1500000US150030024031
1500000US150030024032,Block Group 2; Census Tract 24.03; Honolulu County; Hawaii,869,16,30,0,0,0,15,003,002403,2,1500000US150030024032
1500000US150030024041,Block Group 1; Census Tract 24.04; Honolulu County; Hawaii,554,18,0,0,0,0,15,003,002404,1,1500000US150030024041
1500000US150030024042,Block Group 2; Census Tract 24.04; Honolulu County; Hawaii,903,145,0,0,0,0,15,003,002404,2,1500000US150030024042
1500000US150030025001,Block Group 1; Census Tract 25; Honolulu County; Hawaii,2089,78,52,0,0,0,15,003,002500,1,1500000US150030025001
1500000US150030025002,Block Group 2; Census Tract 25; Honolulu County; Hawaii,913,17,17,0,0,0,15,003,002500,2,1500000US150030025002
1500000US150030025003,Block Group 3; Census Tract 25; Honolulu County; Hawaii,477,0,0,0,0,0,15,003,002500,3,1500000US150030025003
1500000US150030026001,Block Group 1; Census Tract 26; Honolulu County; Hawaii,1054,36,24,0,0,41,15,003,002600,1,1500000US150030026001
1500000US150030026002,Block Group 2; Census Tract 26; Honolulu County; Hawaii,721,55,71,0,0,3,15,003,002600,2,1500000US150030026002
1500000US150030026003,Block Group 3; Census Tract 26; Honolulu County; Hawaii,744,29,8,0,0,0,15,003,002600,3,1500000US150030026003
1500000US150030026004,Block Group 4; Census Tract 26; Honolulu County; Hawaii,1367,22,179,0,0,0,15,003,002600,4,1500000US150030026004
1500000US150030027011,Block Group 1; Census Tract 27.01; Honolulu County; Hawaii,953,50,16,0,0,13,15,003,002701,1,1500000US150030027011
1500000US150030027012,Block Group 2; Census Tract 27.01; Honolulu County; Hawaii,859,13,108,0,0,0,15,003,002701,2,1500000US150030027012
1500000US150030027013,Block Group 3; Census Tract 27.01; Honolulu County; Hawaii,1885,176,13,19,0,86,15,003,002701,3,1500000US150030027013
1500000US150030027021,Block Group 1; Census Tract 27.02; Honolulu County; Hawaii,1001,30,0,0,0,0,15,003,002702,1,1500000US150030027021
1500000US150030027022,Block Group 2; Census Tract 27.02; Honolulu County; Hawaii,1003,0,0,0,0,11,15,003,002702,2,1500000US150030027022
1500000US150030027023,Block Group 3; Census Tract 27.02; Honolulu County; Hawaii,1791,131,36,0,0,0,15,003,002702,3,1500000US150030027023
1500000US150030027024,Block Group 4; Census Tract 27.02; Honolulu County; Hawaii,1168,178,0,0,0,0,15,003,002702,4,1500000US150030027024
1500000US150030028011,Block Group 1; Census Tract 28.01; Honolulu County; Hawaii,1757,195,58,0,0,0,15,003,002801,1,1500000US150030028011
1500000US150030028021,Block Group 1; Census Tract 28.02; Honolulu County; Hawaii,686,85,7,0,0,0,15,003,002802,1,1500000US150030028021
1500000US150030028022,Block Group 2; Census Tract 28.02; Honolulu County; Hawaii,1731,113,15,0,0,0,15,003,002802,2,1500000US150030028022
1500000US150030029001,Block Group 1; Census Tract 29; Honolulu County; Hawaii,2477,450,18,0,0,27,15,003,002900,1,1500000US150030029001
1500000US150030030001,Block Group 1; Census Tract 30; Honolulu County; Hawaii,737,57,0,0,0,12,15,003,003000,1,1500000US150030030001
1500000US150030030002,Block Group 2; Census Tract 30; Honolulu County; Hawaii,1072,172,20,0,0,0,15,003,003000,2,1500000US150030030002
1500000US150030030003,Block Group 3; Census Tract 30; Honolulu County; Hawaii,1491,325,0,0,0,0,15,003,003000,3,1500000US150030030003
1500000US150030030004,Block Group 4; Census Tract 30; Honolulu County; Hawaii,1243,153,27,0,0,0,15,003,003000,4,1500000US150030030004
1500000US150030031021,Block Group 1; Census Tract 31.02; Honolulu County; Hawaii,2309,348,0,0,0,0,15,003,003102,1,1500000US150030031021
1500000US150030031022,Block Group 2; Census Tract 31.02; Honolulu County; Hawaii,997,125,18,0,0,0,15,003,003102,2,1500000US150030031022
1500000US150030031031,Block Group 1; Census Tract 31.03; Honolulu County; Hawaii,1670,143,8,0,0,14,15,003,003103,1,1500000US150030031031
1500000US150030031041,Block Group 1; Census Tract 31.04; Honolulu County; Hawaii,2426,400,31,0,0,31,15,003,003104,1,1500000US150030031041
1500000US150030034041,Block Group 1; Census Tract 34.04; Honolulu County; Hawaii,1869,210,0,39,0,0,15,003,003404,1,1500000US150030034041
1500000US150030034042,Block Group 2; Census Tract 34.04; Honolulu County; Hawaii,557,46,116,0,0,0,15,003,003404,2,1500000US150030034042
1500000US150030034043,Block Group 3; Census Tract 34.04; Honolulu County; Hawaii,296,33,0,0,0,0,15,003,003404,3,1500000US150030034043
1500000US150030034044,Block Group 4; Census Tract 34.04; Honolulu County; Hawaii,1833,130,22,0,0,30,15,003,003404,4,1500000US150030034044
1500000US150030034081,Block Group 1; Census Tract 34.08; Honolulu County; Hawaii,962,39,0,0,0,0,15,003,003408,1,1500000US150030034081
1500000US150030034082,Block Group 2; Census Tract 34.08; Honolulu County; Hawaii,1004,57,125,0,0,0,15,003,003408,2,1500000US150030034082
1500000US150030034091,Block Group 1; Census Tract 34.09; Honolulu County; Hawaii,1250,58,0,0,0,0,15,003,003409,1,1500000US150030034091
1500000US150030034092,Block Group 2; Census Tract 34.09; Honolulu County; Hawaii,532,0,0,0,0,0,15,003,003409,2,1500000US150030034092
1500000US150030034101,Block Group 1; Census Tract 34.10; Honolulu County; Hawaii,2342,94,338,0,0,0,15,003,003410,1,1500000US150030034101
1500000US150030034111,Block Group 1; Census Tract 34.11; Honolulu County; Hawaii,1507,55,83,0,0,0,15,003,003411,1,1500000US150030034111
1500000US150030034121,Block Group 1; Census Tract 34.12; Honolulu County; Hawaii,2030,137,134,0,0,0,15,003,003412,1,1500000US150030034121
1500000US150030034131,Block Group 1; Census Tract 34.13; Honolulu County; Hawaii,1374,0,394,0,0,0,15,003,003413,1,1500000US150030034131
1500000US150030034132,Block Group 2; Census Tract 34.13; Honolulu County; Hawaii,921,0,19,0,0,0,15,003,003413,2,1500000US150030034132
1500000US150030034141,Block Group 1; Census Tract 34.14; Honolulu County; Hawaii,666,60,54,20,0,0,15,003,003414,1,1500000US150030034141
1500000US150030034142,Block Group 2; Census Tract 34.14; Honolulu County; Hawaii,1571,145,106,0,0,0,15,003,003414,2,1500000US150030034142
1500000US150030034143,Block Group 3; Census Tract 34.14; Honolulu County; Hawaii,1360,107,32,12,0,6,15,003,003414,3,1500000US150030034143
1500000US150030034144,Block Group 4; Census Tract 34.14; Honolulu County; Hawaii,916,4,9,0,0,0,15,003,003414,4,1500000US150030034144
1500000US150030035011,Block Group 1; Census Tract 35.01; Honolulu County; Hawaii,691,70,42,0,0,0,15,003,003501,1,1500000US150030035011
1500000US150030035012,Block Group 2; Census Tract 35.01; Honolulu County; Hawaii,1643,77,65,12,0,0,15,003,003501,2,1500000US150030035012
1500000US150030035031,Block Group 1; Census Tract 35.03; Honolulu County; Hawaii,1044,112,0,8,0,0,15,003,003503,1,1500000US150030035031
1500000US150030035041,Block Group 1; Census Tract 35.04; Honolulu County; Hawaii,649,13,25,43,0,0,15,003,003504,1,1500000US150030035041
1500000US150030035042,Block Group 2; Census Tract 35.04; Honolulu County; Hawaii,2151,56,30,0,0,66,15,003,003504,2,1500000US150030035042
1500000US150030036031,Block Group 1; Census Tract 36.03; Honolulu County; Hawaii,1159,58,46,0,0,0,15,003,003603,1,1500000US150030036031
1500000US150030036032,Block Group 2; Census Tract 36.03; Honolulu County; Hawaii,1786,0,153,0,0,0,15,003,003603,2,1500000US150030036032
1500000US150030036033,Block Group 3; Census Tract 36.03; Honolulu County; Hawaii,319,129,0,0,0,0,15,003,003603,3,1500000US150030036033
1500000US150030036041,Block Group 1; Census Tract 36.04; Honolulu County; Hawaii,939,24,69,0,0,0,15,003,003604,1,1500000US150030036041
1500000US150030036042,Block Group 2; Census Tract 36.04; Honolulu County; Hawaii,1140,66,0,0,0,0,15,003,003604,2,1500000US150030036042
1500000US150030036051,Block Group 1; Census Tract 36.05; Honolulu County; Hawaii,825,43,28,0,0,0,15,003,003605,1,1500000US150030036051
1500000US150030036061,Block Group 1; Census Tract 36.06; Honolulu County; Hawaii,1572,242,119,0,0,0,15,003,003606,1,1500000US150030036061
1500000US150030036062,Block Group 2; Census Tract 36.06; Honolulu County; Hawaii,1254,73,7,0,0,0,15,003,003606,2,1500000US150030036062
1500000US150030037011,Block Group 1; Census Tract 37.01; Honolulu County; Hawaii,344,0,0,0,0,0,15,003,003701,1,1500000US150030037011
1500000US150030037012,Block Group 2; Census Tract 37.01; Honolulu County; Hawaii,711,0,1,0,0,0,15,003,003701,2,1500000US150030037012
1500000US150030037013,Block Group 3; Census Tract 37.01; Honolulu County; Hawaii,1454,210,0,0,0,0,15,003,003701,3,1500000US150030037013
1500000US150030037014,Block Group 4; Census Tract 37.01; Honolulu County; Hawaii,0,0,0,0,0,0,15,003,003701,4,1500000US150030037014
1500000US150030037021,Block Group 1; Census Tract 37.02; Honolulu County; Hawaii,369,0,0,0,0,0,15,003,003702,1,1500000US150030037021
1500000US150030037022,Block Group 2; Census Tract 37.02; Honolulu County; Hawaii,1436,71,0,8,0,0,15,003,003702,2,1500000US150030037022
1500000US150030037023,Block Group 3; Census Tract 37.02; Honolulu County; Hawaii,1134,52,28,0,0,0,15,003,003702,3,1500000US150030037023
1500000US150030037024,Block Group 4; Census Tract 37.02; Honolulu County; Hawaii,140,9,0,0,0,0,15,003,003702,4,1500000US150030037024
1500000US150030037031,Block Group 1; Census Tract 37.03; Honolulu County; Hawaii,1064,98,0,0,0,0,15,003,003703,1,1500000US150030037031
1500000US150030037032,Block Group 2; Census Tract 37.03; Honolulu County; Hawaii,482,107,0,0,0,0,15,003,003703,2,1500000US150030037032
1500000US150030037033,Block Group 3; Census Tract 37.03; Honolulu County; Hawaii,768,33,2,0,0,0,15,003,003703,3,1500000US150030037033
1500000US150030037034,Block Group 4; Census Tract 37.03; Honolulu County; Hawaii,0,0,0,0,0,0,15,003,003703,4,1500000US150030037034
1500000US150030037035,Block Group 5; Census Tract 37.03; Honolulu County; Hawaii,401,11,19,8,0,0,15,003,003703,5,1500000US150030037035
1500000US150030038011,Block Group 1; Census Tract 38.01; Honolulu County; Hawaii,1525,31,71,0,0,0,15,003,003801,1,1500000US150030038011
1500000US150030038012,Block Group 2; Census Tract 38.01; Honolulu County; Hawaii,1568,67,327,0,0,0,15,003,003801,2,1500000US150030038012
1500000US150030038013,Block Group 3; Census Tract 38.01; Honolulu County; Hawaii,0,0,0,0,0,0,15,003,003801,3,1500000US150030038013
1500000US150030038014,Block Group 4; Census Tract 38.01; Honolulu County; Hawaii,1588,17,0,0,0,0,15,003,003801,4,1500000US150030038014
1500000US150030038015,Block Group 5; Census Tract 38.01; Honolulu County; Hawaii,3,0,0,0,0,0,15,003,003801,5,1500000US150030038015
1500000US150030038021,Block Group 1; Census Tract 38.02; Honolulu County; Hawaii,265,0,0,0,0,0,15,003,003802,1,1500000US150030038021
1500000US150030038022,Block Group 2; Census Tract 38.02; Honolulu County; Hawaii,2304,178,0,0,0,0,15,003,003802,2,1500000US150030038022
1500000US150030038023,Block Group 3; Census Tract 38.02; Honolulu County; Hawaii,1041,96,0,0,0,0,15,003,003802,3,1500000US150030038023
1500000US150030038024,Block Group 4; Census Tract 38.02; Honolulu County; Hawaii,0,0,0,0,0,0,15,003,003802,4,1500000US150030038024
1500000US150030038025,Block Group 5; Census Tract 38.02; Honolulu County; Hawaii,1209,107,0,0,0,0,15,003,003802,5,1500000US150030038025
1500000US150030039001,Block Group 1; Census Tract 39; Honolulu County; Hawaii,343,18,0,0,0,0,15,003,003900,1,1500000US150030039001
1500000US150030040001,Block Group 1; Census Tract 40; Honolulu County; Hawaii,942,80,0,0,0,0,15,003,004000,1,1500000US150030040001
1500000US150030040002,Block Group 2; Census Tract 40; Honolulu County; Hawaii,516,25,0,0,0,0,15,003,004000,2,1500000US150030040002
1500000US150030041011,Block Group 1; Census Tract 41.01; Honolulu County; Hawaii,529,0,0,0,0,0,15,003,004101,1,1500000US150030041011
1500000US150030041012,Block Group 2; Census Tract 41.01; Honolulu County; Hawaii,898,120,0,0,0,0,15,003,004101,2,1500000US150030041012
1500000US150030041021,Block Group 1; Census Tract 41.02; Honolulu County; Hawaii,840,15,51,0,0,0,15,003,004102,1,1500000US150030041021
1500000US150030041022,Block Group 2; Census Tract 41.02; Honolulu County; Hawaii,1105,94,49,0,0,0,15,003,004102,2,1500000US150030041022
1500000US150030041023,Block Group 3; Census Tract 41.02; Honolulu County; Hawaii,623,20,189,0,0,0,15,003,004102,3,1500000US150030041023
1500000US150030042011,Block Group 1; Census Tract 42.01; Honolulu County; Hawaii,683,22,33,0,0,0,15,003,004201,1,1500000US150030042011
1500000US150030042012,Block Group 2; Census Tract 42.01; Honolulu County; Hawaii,780,31,9,0,0,0,15,003,004201,2,1500000US150030042012
1500000US150030042021,Block Group 1; Census Tract 42.02; Honolulu County; Hawaii,846,137,0,0,0,0,15,003,004202,1,1500000US150030042021
1500000US150030042022,Block Group 2; Census Tract 42.02; Honolulu County; Hawaii,692,11,12,0,0,0,15,003,004202,2,1500000US150030042022
1500000US150030043011,Block Group 1; Census Tract 43.01; Honolulu County; Hawaii,691,39,50,0,0,0,15,003,004301,1,1500000US150030043011
1500000US150030043012,Block Group 2; Census Tract 43.01; Honolulu County; Hawaii,1793,135,0,0,0,0,15,003,004301,2,1500000US150030043012
1500000US150030043021,Block Group 1; Census Tract 43.02; Honolulu County; Hawaii,1316,229,74,0,0,0,15,003,004302,1,1500000US150030043021
1500000US150030043022,Block Group 2; Census Tract 43.02; Honolulu County; Hawaii,860,0,347,0,0,0,15,003,004302,2,1500000US150030043022
1500000US150030043023,Block Group 3; Census Tract 43.02; Honolulu County; Hawaii,560,98,0,0,0,0,15,003,004302,3,1500000US150030043023
1500000US150030044011,Block Group 1; Census Tract 44.01; Honolulu County; Hawaii,471,81,0,0,0,0,15,003,004401,1,1500000US150030044011
1500000US150030044012,Block Group 2; Census Tract 44.01; Honolulu County; Hawaii,1145,280,0,0,0,0,15,003,004401,2,1500000US150030044012
1500000US150030044013,Block Group 3; Census Tract 44.01; Honolulu County; Hawaii,692,53,11,0,0,0,15,003,004401,3,1500000US150030044013
1500000US150030044021,Block Group 1; Census Tract 44.02; Honolulu County; Hawaii,1662,204,101,19,0,12,15,003,004402,1,1500000US150030044021
1500000US150030044022,Block Group 2; Census Tract 44.02; Honolulu County; Hawaii,1037,148,11,0,0,0,15,003,004402,2,1500000US150030044022
1500000US150030045001,Block Group 1; Census Tract 45; Honolulu County; Hawaii,1151,97,11,0,0,0,15,003,004500,1,1500000US150030045001
1500000US150030045002,Block Group 2; Census Tract 45; Honolulu County; Hawaii,1460,280,0,0,0,31,15,003,004500,2,1500000US150030045002
1500000US150030045003,Block Group 3; Census Tract 45; Honolulu County; Hawaii,1465,103,17,0,0,0,15,003,004500,3,1500000US150030045003
1500000US150030045004,Block Group 4; Census Tract 45; Honolulu County; Hawaii,786,158,14,0,0,0,15,003,004500,4,1500000US150030045004
1500000US150030046001,Block Group 1; Census Tract 46; Honolulu County; Hawaii,1020,148,0,0,0,0,15,003,004600,1,1500000US150030046001
1500000US150030046002,Block Group 2; Census Tract 46; Honolulu County; Hawaii,771,187,9,0,0,0,15,003,004600,2,1500000US150030046002
1500000US150030046003,Block Group 3; Census Tract 46; Honolulu County; Hawaii,1150,116,85,0,0,0,15,003,004600,3,1500000US150030046003
1500000US150030046004,Block Group 4; Census Tract 46; Honolulu County; Hawaii,767,85,16,0,0,0,15,003,004600,4,1500000US150030046004
1500000US150030047011,Block Group 1; Census Tract 47.01; Honolulu County; Hawaii,1338,52,189,8,0,0,15,003,004701,1,1500000US150030047011
1500000US150030047012,Block Group 2; Census Tract 47.01; Honolulu County; Hawaii,1158,122,11,16,0,0,15,003,004701,2,1500000US150030047012
1500000US150030047021,Block Group 1; Census Tract 47.02; Honolulu County; Hawaii,771,53,5,0,0,0,15,003,004702,1,1500000US150030047021
1500000US150030047022,Block Group 2; Census Tract 47.02; Honolulu County; Hawaii,674,57,5,12,0,5,15,003,004702,2,1500000US150030047022
1500000US150030047023,Block Group 3; Census Tract 47.02; Honolulu County; Hawaii,1026,124,16,8,0,0,15,003,004702,3,1500000US150030047023
1500000US150030048011,Block Group 1; Census Tract 48.01; Honolulu County; Hawaii,834,37,29,0,0,2,15,003,004801,1,1500000US150030048011
